,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,代码Code,证券名称Securities,"发行量IssuedVolume10,000","流通量ListedVolume10,000","2018年1月- 11月January-November, 2018",,"2018年11月November, 2018",市盈率P/ERatio,,,,,,,,
1,最高价High,最低价Low,成交数量Volume,成交金额Turnover,,最高价High,最低价Low,收市价Close,升跌幅±%,成交数量Volume,成交金额Turnover,,,,,
2002,200553,沙隆达Ｂ,16705,16705,9.190,6.300,9265,63101,,7.170,6.300,6.49,-5.12,408.0,2495.0,8.58
2003,200570,苏常柴Ｂ,15000,15000,3.920,2.230,1845,4891,,2.750,2.360,2.5,1.21,165.0,375.0,25.28
2004,200581,苏威孚Ｂ,17238,17238,17.860,12.860,6961,94778,,14.180,12.860,13.2,-3.37,557.0,6803.0,4.33
2005,200596,古井贡Ｂ,12000,12000,58.800,37.610,4359,173515,,44.400,39.170,41.65,2.46,379.0,13719.0,15.26
2006,200613,大东海B,8800,8800,5.520,2.680,15445,56274,,5.120,4.810,4.91,1.03,244.0,1063.0,516.84
2007,200625,长 安Ｂ,90199,90199,9.100,3.380,61080,360933,,5.400,3.380,3.66,-30.68,10661.0,37121.0,2.06
2008,200706,瓦轴B,15860,15860,4.920,2.980,1168,4017,,3.570,3.150,3.29,0.0,76.0,222.0,108.58
2009,200725,京东方Ｂ,93611,93611,5.300,2.380,74763,239507,,2.650,2.410,2.43,-3.19,3761.0,8435.0,9.34
2010,200726,鲁 泰Ｂ,36072,24220,9.640,7.990,14190,107298,,9.290,8.770,9.17,4.32,562.0,4559.0,8.41
2011,200761,本钢板Ｂ,40000,40000,3.620,2.130,22975,56946,,2.420,2.130,2.19,-7.98,1804.0,3721.0,4.43
2012,200771,杭汽轮Ｂ,27419,27403,8.150,5.850,5092,30038,,6.540,6.020,6.09,-0.33,441.0,2434.0,55.82
2013,200869,张 裕Ｂ,23200,23200,22.220,15.390,8061,135728,,16.950,15.390,15.77,-5.23,450.0,6519.0,8.76
2014,200986,粤华包Ｂ,17193,17190,4.450,2.210,3994,10491,,2.670,2.320,2.34,-3.31,386.0,865.0,53.06
2015,200992,中 鲁Ｂ,13800,13800,5.270,2.650,5130,16170,,3.680,3.100,3.31,1.85,861.0,2579.0,8.04
2016,300001,特锐德,99757,86796,16.920,10.900,109417,1476082,,16.920,13.600,16.35,17.8,14270.0,220597.0,58.6
2017,300002,神州泰岳,196109,140906,7.960,2.920,402602,2126945,,4.070,3.420,3.54,5.04,42010.0,154615.0,58.03
2018,300003,乐普医疗,178165,140699,41.690,23.140,320249,10237289,,32.700,28.720,31.3,9.21,35284.0,1082036.0,62.03
2019,300004,南风股份,49751,38658,12.020,3.350,257211,1274618,,4.830,3.850,4.16,7.77,55882.0,241572.0,70.39
2020,300005,探路者,89129,66222,6.050,2.930,278586,1199059,,3.950,3.240,3.39,4.63,32164.0,113507.0,
2021,300006,莱美药业,81224,58557,6.780,3.450,181198,923716,,4.240,3.770,3.89,2.64,13773.0,55215.0,56.87
2022,300007,汉威科技,29302,22692,16.850,8.410,120939,1592836,,11.050,9.290,10.43,12.51,13237.0,134345.0,27.7
2023,300008,天海防务,96002,60240,7.850,2.550,413442,1985041,,3.450,2.920,3.04,2.7,59479.0,189455.0,17.78
2024,300009,安科生物,99737,66150,28.650,12.410,262682,5459104,,16.650,14.560,15.66,6.75,17981.0,279702.0,56.25
2025,300010,立思辰,87306,63128,15.650,6.650,308911,3229853,,10.120,8.070,8.45,-1.63,35795.0,328855.0,36.38
2026,300011,鼎汉技术,55865,44816,11.560,5.100,125825,947528,,6.800,5.520,6.41,15.08,23360.0,146416.0,48.56
2027,300012,华测检测,165753,150317,6.900,3.360,475722,2567084,,6.870,5.980,6.17,-1.28,53693.0,343048.0,76.36
2028,300013,新宁物流,29779,27269,15.000,8.000,63366,730016,,11.950,10.480,11.35,-0.26,5515.0,62374.0,23.47
2029,300014,亿纬锂能,85548,81924,20.530,10.760,335004,5492700,,14.950,12.020,14.56,20.23,37975.0,511023.0,30.91
2030,300015,爱尔眼科,238338,181707,51.100,25.900,268946,8950460,,29.150,27.090,28.5,5.4,24673.0,694892.0,91.49
2031,300016,北陆药业,48899,39969,17.580,5.690,183623,2038850,,9.100,6.370,7.38,14.42,36163.0,276797.0,30.37
2032,300017,网宿科技,243346,192294,15.490,6.920,1274835,14916740,,8.660,7.480,8.0,2.3,71157.0,579494.0,23.43
2033,300018,中元股份,48446,34592,7.430,3.260,150108,873683,,6.670,3.630,4.59,26.45,45415.0,253997.0,22.34
2034,300019,硅宝科技,33090,27122,10.840,5.090,77801,668682,,6.600,5.670,5.88,3.34,6534.0,39697.0,37.4
2035,300020,银江股份,65579,61866,13.000,5.670,306579,3050307,,8.170,6.150,6.93,13.24,51676.0,368797.0,32.78
2036,300021,大禹节水,79736,64843,7.460,3.910,216684,1289466,,4.630,4.100,4.19,2.7,18619.0,80713.0,35.0
2037,300022,吉峰科技,38024,32390,6.450,3.110,187059,856609,,4.130,3.540,3.91,9.83,14551.0,56395.0,
2038,300023,宝德股份,31611,14441,12.690,4.900,141501,1156860,,9.120,6.020,6.52,-8.81,35257.0,273767.0,57.24
2039,300024,机器人,156024,150046,22.480,13.010,344947,6366218,,15.310,13.530,13.69,-3.59,23803.0,350068.0,49.4
2040,300025,华星创业,42853,38935,6.340,3.320,222236,1039513,,5.050,3.780,4.45,16.19,52264.0,236274.0,
2041,300026,红日药业,301105,239395,4.460,3.070,294059,1134787,,3.530,3.220,3.31,2.16,30646.0,102910.0,22.11
2042,300027,华谊兄弟,279496,221116,10.840,4.060,824278,6564206,,5.790,4.540,4.95,9.03,78766.0,410388.0,16.5
2043,300028,金亚科技,34398,34398,5.430,0.680,148722,385781,,0.770,0.770,0.77,0.0,0.0,0.0,
2044,300029,天龙光电,20000,20000,8.970,4.250,48609,309915,,6.070,4.970,5.18,2.17,7335.0,39960.0,15.46
2045,300030,阳普医疗,30880,25437,10.160,4.540,86512,655222,,6.630,5.250,5.58,4.49,8953.0,51512.0,154.57
2046,300031,宝通科技,39677,25670,16.350,9.820,61559,831799,,13.720,10.900,12.61,15.27,5423.0,66061.0,22.64
2047,300032,金龙机电,80317,78936,13.890,2.830,290476,1245318,,4.180,3.180,3.34,4.38,57391.0,208964.0,
2048,300033,同花顺,53760,26410,64.000,28.480,110178,5158913,,46.840,38.130,42.69,9.32,13074.0,542803.0,31.63
2049,300034,钢研高纳,42224,42154,13.550,8.090,139176,1509760,,10.660,9.410,9.78,3.38,9969.0,99834.0,70.97
2050,300035,中科电气,51801,39013,7.920,4.180,162974,989725,,5.180,4.610,5.0,7.53,13385.0,65720.0,54.53
2051,300036,超图软件,44954,33459,25.400,12.850,294948,5852641,,20.940,17.210,18.4,-1.45,20792.0,401299.0,42.14
2052,300037,新宙邦,37943,24519,28.170,16.680,128324,2901545,,25.680,21.310,25.12,13.1,11343.0,266285.0,34.04
2053,300038,数知科技,117183,68498,48.600,8.100,281394,3185542,,10.340,8.950,9.79,7.58,37717.0,363043.0,23.54
2054,300039,上海凯宝,107149,106234,7.350,3.910,153291,933570,,4.890,4.310,4.49,4.18,12891.0,59277.0,17.67
2055,300040,九洲电气,34303,22737,9.850,4.420,73001,492210,,5.700,4.940,5.28,6.02,6563.0,35088.0,18.26
2056,300041,回天新材,42571,28918,11.450,6.050,89207,834187,,7.950,6.050,7.01,4.32,16447.0,123079.0,27.03
2057,300042,朗科科技,13360,11187,33.200,12.820,36430,725828,,15.870,13.850,14.79,7.64,9597.0,142048.0,35.16
2058,300043,星辉娱乐,124420,86360,6.810,2.890,272100,1293734,,4.270,3.210,3.58,11.53,40755.0,154427.0,19.36
2059,300044,赛为智能,77815,46785,19.600,5.320,339360,3785201,,7.300,6.060,6.23,2.3,48620.0,329331.0,26.66
2060,300045,华力创通,61547,36714,13.670,5.890,115039,1152198,,8.990,6.970,7.7,10.32,12808.0,101344.0,58.33
2061,300046,台基股份,21312,21312,23.920,10.210,226706,3509106,,14.610,12.060,12.49,-3.4,20978.0,278606.0,49.86
2062,300047,天源迪科,39908,29924,17.600,10.310,169852,2363230,,13.270,11.230,11.64,-7.03,10919.0,137255.0,29.84
2063,300048,合康新能,112854,98952,4.050,2.100,187332,569250,,2.820,2.350,2.51,7.26,22329.0,57945.0,41.83
2064,300049,福瑞股份,26305,22797,13.350,7.710,48919,512621,,12.380,8.570,10.67,24.07,21724.0,227243.0,39.06
2065,300050,世纪鼎利,54485,36918,9.260,3.970,165059,1136232,,5.820,4.380,5.4,23.01,27066.0,134621.0,27.01
2066,300051,三五互联,36656,25404,12.280,5.260,206634,2014441,,7.010,5.850,6.48,11.34,17774.0,115997.0,35.39
2067,300052,中青宝,26471,26004,17.200,7.620,155233,2000354,,10.100,8.670,9.67,10.51,17143.0,163017.0,50.18
2068,300053,欧比特,70216,49376,16.440,7.680,272471,3641855,,10.270,8.750,9.16,5.77,12554.0,118424.0,53.22
2069,300054,鼎龙股份,96102,68734,12.690,5.180,240212,2294492,,6.940,5.900,6.7,13.18,19135.0,124541.0,19.14
2070,300055,万邦达,86518,86317,22.420,7.050,179324,2539123,,9.200,7.920,8.19,1.61,14455.0,122934.0,23.2
2071,300056,三维丝,38549,21323,8.750,4.510,149175,970672,,5.690,4.950,5.13,-2.66,17544.0,93486.0,46.98
2072,300057,万顺股份,43966,29164,10.300,5.360,37936,275251,,7.040,6.010,6.44,6.62,4160.0,27128.0,35.56
2073,300058,蓝色光标,218212,166237,8.380,3.720,735861,4976787,,5.350,4.430,4.62,5.0,40731.0,197381.0,45.34
2074,300059,东方财富,516828,404551,17.090,10.030,3088720,42164555,,14.400,12.170,12.82,3.64,327511.0,4282704.0,103.55
2075,300061,康旗股份,68486,26020,19.650,5.120,64986,677103,,8.400,6.530,6.88,5.2,12034.0,86783.0,15.78
2076,300062,中能电气,30800,18920,8.430,4.250,145188,861203,,5.520,4.710,5.24,9.39,11818.0,61158.0,
2077,300063,天龙集团,72643,49902,5.830,2.640,250537,1040243,,3.940,3.030,3.26,6.89,33157.0,114694.0,
2078,300064,豫金刚石,120548,60566,15.130,4.180,303881,2045542,,5.400,4.660,4.86,4.07,33172.0,165619.0,25.37
2079,300065,海兰信,39817,27052,19.530,9.870,166241,2513059,,12.220,10.580,11.41,8.56,11524.0,130521.0,43.94
2080,300066,三川智慧,104003,99605,5.350,3.000,164286,680587,,3.760,3.300,3.48,6.1,10969.0,38607.0,45.79
2081,300067,安诺其,71967,41412,7.760,4.030,148810,912164,,5.540,4.460,4.91,5.82,14947.0,74738.0,42.04
2082,300068,南都电源,87751,62108,16.750,10.940,259423,3482815,,14.120,12.060,13.33,10.62,36909.0,484062.0,30.62
2083,300069,金利华电,11700,9240,34.210,8.110,75070,1094897,,14.750,9.130,10.1,9.66,18289.0,216189.0,65.93
2084,300070,碧水源,315051,216003,19.300,7.090,593602,8258889,,10.350,8.290,8.73,6.72,75951.0,716345.0,10.95
2085,300071,华谊嘉信,67849,46999,7.800,2.830,219469,825577,,4.070,3.230,3.37,4.01,44266.0,159366.0,
2086,300072,三聚环保,235050,212924,40.200,10.130,281791,6291405,,12.650,10.130,11.01,-3.0,37539.0,438364.0,10.19
2087,300073,当升科技,43672,35382,34.770,19.350,264847,7237535,,28.500,22.840,27.75,20.6,24614.0,620553.0,48.45
2088,300074,华平股份,54234,48523,8.980,2.720,309145,1378188,,5.290,3.130,3.9,24.2,93262.0,383884.0,61.71
2089,300075,数字政通,42434,30473,19.780,9.480,163831,2462037,,12.500,10.200,11.02,8.46,18522.0,206501.0,27.59
2090,300076,GQY视讯,42400,38187,7.080,3.650,268198,1441780,,4.900,4.080,4.25,4.68,30286.0,133765.0,
2091,300077,国民技术,55762,54516,13.470,7.110,854866,8263862,,9.850,8.220,8.56,-5.41,80838.0,746381.0,
2092,300078,思创医惠,80789,63638,13.200,7.040,355782,3569219,,10.860,9.400,10.22,10.97,31232.0,316390.0,63.4
2093,300079,数码科技,143358,120852,4.780,2.840,513446,1996514,,3.530,3.120,3.27,4.14,52561.0,174065.0,123.4
2094,300080,易成新能,50280,50199,6.630,3.870,83495,425443,,4.350,4.150,4.35,4.82,1470.0,6267.0,
2095,300081,恒信东方,52966,31633,14.260,7.530,107479,1129729,,9.300,7.840,8.52,5.97,23096.0,200775.0,48.03
2096,300082,奥克股份,68167,67467,7.270,4.420,63983,378996,,6.090,5.160,6.01,15.13,7704.0,43650.0,19.53
2097,300083,劲胜智能,143169,119081,8.720,2.470,473420,2490885,,3.290,2.660,2.75,1.1,83574.0,249459.0,8.54
2098,300084,海默科技,38477,32962,7.690,4.230,209837,1201962,,5.280,4.620,4.92,3.58,17892.0,88143.0,146.87
2099,300085,银之杰,70664,41361,18.750,7.800,194403,2683835,,10.260,8.680,8.92,-1.65,17552.0,166640.0,283.17
2100,300086,康芝药业,45000,43566,11.880,5.840,104608,738415,,7.190,6.000,6.31,1.61,17824.0,114979.0,56.59
2101,300087,荃银高科,43033,35199,11.470,8.550,32578,342793,,10.760,9.350,9.58,-0.73,1793.0,17967.0,64.77
2102,300088,长信科技,229888,226171,8.180,4.610,783895,5088844,,5.230,4.610,4.89,4.94,72467.0,360907.0,20.65
2103,300089,文化长城,48106,27662,10.800,4.580,162052,1131184,,6.740,5.180,5.43,3.23,29679.0,174404.0,36.2
2104,300090,盛运环保,131995,92120,9.240,2.080,708719,2234346,,3.070,2.360,2.47,2.92,162389.0,445091.0,
2105,300091,金通灵,116984,77268,17.500,2.900,300072,1993741,,4.670,3.380,3.92,14.62,126933.0,513325.0,36.7
2106,300092,科新机电,23440,16738,9.750,5.690,112993,821570,,6.990,6.090,6.29,-1.72,19857.0,128554.0,249.6
2107,300093,金刚玻璃,21600,21565,11.940,5.180,130486,1058604,,7.100,5.830,6.61,13.38,16631.0,109370.0,79.73
2108,300094,国联水产,78435,74833,8.750,4.960,151248,1048404,,6.090,5.280,5.47,-2.32,9986.0,57145.0,29.74
2109,300095,华伍股份,37871,24011,8.300,4.200,56427,341216,,5.680,4.640,5.19,11.37,9606.0,49603.0,37.97
2110,300096,易联众,43000,37652,14.580,6.020,170954,1600222,,8.580,7.240,8.14,11.66,23363.0,184759.0,193.35
2111,300097,智云股份,28855,17495,29.320,9.790,105011,1846171,,12.700,10.860,11.41,3.54,11349.0,132755.0,19.33
2112,300098,高新兴,176475,103385,15.170,5.220,320999,3249107,,6.870,5.700,6.0,-2.44,29825.0,192986.0,25.85
2113,300099,精准信息,66928,38832,8.020,3.700,163067,958034,,5.000,4.090,4.26,4.41,16887.0,75393.0,28.04
2114,300100,双林股份,46572,38710,20.470,7.190,113241,1515373,,11.190,8.050,11.19,39.01,19330.0,192719.0,28.6
2115,300101,振芯科技,55935,54964,20.590,9.700,342496,5174187,,12.310,10.230,10.87,7.31,27723.0,307585.0,198.0
2116,300102,乾照光电,71960,70454,10.480,5.410,259906,1981259,,6.370,5.410,5.94,2.41,17516.0,104817.0,20.21
2117,300103,达刚路机,31760,24510,18.980,6.740,106331,945331,,9.150,7.750,8.21,3.14,13913.0,117695.0,60.15
2118,300104,乐视网,398944,304395,15.330,2.000,3724302,14805822,,3.940,2.790,2.94,-2.65,532180.0,1808196.0,
2119,300105,龙源技术,51322,51322,6.370,3.450,91362,446958,,4.390,3.790,3.95,3.4,7313.0,29662.0,127.01
2120,300106,西部牧业,21133,21111,8.600,4.540,133731,844096,,6.320,5.290,6.13,15.88,17048.0,98882.0,
2121,300107,建新股份,54748,33144,18.920,5.230,727429,8538304,,12.130,9.910,10.63,-9.3,27987.0,317027.0,66.73
2122,300108,吉药控股,66601,44462,9.920,5.760,32840,244827,,6.580,5.810,6.09,-5.87,10915.0,67591.0,20.03
2123,300109,新开源,22065,13053,48.880,12.390,47298,1386301,,16.800,13.050,16.8,26.51,7623.0,113502.0,40.09
2124,300110,华仁药业,118221,117819,16.300,3.070,572629,3383150,,3.910,3.210,3.52,9.32,64842.0,233451.0,111.04
2125,300111,向日葵,111980,111724,3.700,1.850,81652,229217,,2.530,2.060,2.21,5.24,19905.0,45690.0,104.25
2126,300112,万讯自控,28621,18391,11.400,5.730,45403,402119,,7.460,6.380,6.76,6.62,7966.0,56158.0,43.56
2127,300113,顺网科技,69429,46890,24.600,13.230,368948,7169212,,15.940,13.870,14.55,-0.41,24822.0,376935.0,19.72
2128,300114,中航电测,59076,59076,13.120,7.500,98341,990860,,9.540,8.230,8.57,-0.23,9573.0,85025.0,39.11
2129,300115,长盈精密,90986,90559,22.580,7.600,302860,4719885,,9.530,8.000,8.28,-2.36,19191.0,170594.0,13.18
2130,300116,坚瑞沃能,243252,129412,7.620,1.300,914444,2475653,,2.210,1.500,1.77,11.32,185837.0,329707.0,
2131,300117,嘉寓股份,71676,71429,7.170,3.020,153218,746668,,4.480,3.280,3.72,14.11,24840.0,95039.0,41.84
2132,300118,东方日升,90430,68254,12.550,4.910,100462,816575,,7.010,5.670,6.12,7.56,19719.0,126467.0,8.52
2133,300119,瑞普生物,40449,20474,12.250,6.300,63224,605336,,8.000,6.990,7.36,5.14,5490.0,41233.0,28.38
2134,300120,经纬辉开,38993,23207,13.580,4.820,40186,322274,,6.590,5.710,6.18,7.67,6833.0,41844.0,42.07
2135,300121,阳谷华泰,37513,35499,16.060,9.190,117912,1546501,,10.430,9.200,9.48,-3.46,9133.0,90632.0,17.47
2136,300122,智飞生物,160000,86697,53.920,23.880,324995,13163343,,46.300,35.910,42.65,19.27,33322.0,1417113.0,157.85
2137,300123,亚光科技,55979,30717,15.050,7.500,81623,957196,,9.350,7.970,8.43,4.07,10355.0,89164.0,48.87
2138,300124,汇川技术,166416,134269,36.490,20.300,214343,6267928,,25.490,20.300,21.33,-4.26,19726.0,449255.0,33.49
2139,300125,易世达,17700,17586,30.280,12.680,12241,231373,,14.490,12.730,13.05,-3.26,2375.0,31796.0,
2140,300126,锐奇股份,30396,21068,8.150,3.850,99566,574011,,8.150,4.650,5.39,27.42,57419.0,338593.0,371.72
2141,300127,银河磁体,32315,22711,18.760,10.300,63539,917762,,12.330,11.000,11.63,-1.69,6059.0,71434.0,19.48
2142,300128,锦富技术,109412,106572,10.800,2.800,435664,2056219,,3.950,3.120,3.36,7.69,71441.0,250613.0,62.8
2143,300129,泰胜风能,71915,49076,8.080,2.510,123064,523588,,3.370,2.870,3.17,9.31,16156.0,50876.0,15.0
2144,300130,新国都,47790,33498,29.700,9.020,67942,1094541,,13.380,11.680,12.1,0.0,9681.0,121468.0,80.4
2145,300131,英唐智控,106953,78782,7.550,4.300,186852,1079238,,5.390,4.480,4.65,0.87,50018.0,248774.0,34.78
2146,300132,青松股份,38592,36988,14.240,6.700,196298,2280611,,13.150,11.060,11.57,-5.93,9975.0,122145.0,47.13
2147,300133,华策影视,177452,138236,13.550,8.490,300421,3359730,,11.530,8.570,8.83,-14.52,25455.0,254480.0,24.63
2148,300134,大富科技,76750,71242,17.340,8.000,324223,3766193,,9.900,8.310,9.49,6.99,35001.0,325509.0,
2149,300135,宝利国际,92160,70849,4.100,2.380,280992,853409,,3.050,2.740,2.84,2.9,33215.0,96270.0,69.78
2150,300136,信维通信,97560,81005,53.500,20.560,362483,12151870,,29.500,23.620,25.0,-5.09,52376.0,1387029.0,27.64
2151,300137,先河环保,55103,47389,23.240,6.230,263402,3750541,,9.650,7.460,8.25,11.34,37204.0,314194.0,24.16
2152,300138,晨光生物,51374,37251,14.470,4.740,82036,705600,,5.750,5.150,5.49,6.6,8995.0,49115.0,19.75
2153,300139,晓程科技,27400,21241,14.610,5.410,430265,4054318,,9.200,7.580,7.8,-2.38,40076.0,343368.0,
2154,300140,中环装备,34515,24688,17.310,6.810,148857,1636665,,8.610,7.380,7.79,5.56,7624.0,61362.0,35.39
2155,300141,和顺电气,25550,16397,12.280,5.460,63035,584905,,6.940,6.030,6.57,10.23,5171.0,33680.0,274.9
2156,300142,沃森生物,153744,137538,26.000,12.900,346410,6979726,,20.710,15.750,18.7,15.01,31602.0,572954.0,
2157,300143,星普医科,54677,26348,27.500,7.900,70979,965648,,10.210,8.350,8.61,-9.75,5558.0,52075.0,38.54
2158,300144,宋城演艺,145261,118320,27.850,17.650,244534,5374867,,23.670,21.130,21.99,3.87,15973.0,354398.0,29.92
2159,300145,中金环境,192344,118586,12.890,3.300,271881,1957673,,4.360,3.510,3.59,0.56,42520.0,165184.0,11.69
2160,300146,汤臣倍健,146882,87942,21.980,14.500,256791,4740822,,21.980,18.630,19.99,6.96,38242.0,775894.0,38.33
2161,300147,香雪制药,66148,66040,10.420,5.690,136951,1160930,,7.120,6.410,6.53,1.71,8735.0,58983.0,65.5
2162,300148,天舟文化,84493,78582,9.110,3.560,400270,2276433,,5.280,4.010,4.41,9.98,83221.0,383539.0,27.01
2163,300149,量子生物,49978,40515,23.680,12.800,81070,1362351,,16.100,14.020,14.3,-3.31,5176.0,77136.0,123.6
2164,300150,世纪瑞尔,58511,46131,6.280,3.920,95628,499263,,4.720,4.140,4.39,6.04,9652.0,42716.0,54.94
2165,300151,昌红科技,50250,28596,8.770,4.440,78600,518012,,6.380,5.020,5.55,10.78,12160.0,69997.0,80.32
2166,300152,科融环境,71280,71272,6.730,2.030,325480,1134784,,3.050,2.380,2.57,6.64,57545.0,159605.0,48.86
2167,300153,科泰电源,32000,31735,13.080,6.130,70656,637101,,7.900,6.800,7.42,7.85,7237.0,51958.0,81.99
2168,300154,瑞凌股份,45524,31399,6.730,4.200,51593,288228,,5.440,4.790,5.22,8.98,3736.0,19385.0,27.71
2169,300155,安居宝,54337,27786,7.100,3.910,126924,682064,,4.890,4.230,4.48,6.41,10624.0,48587.0,182.86
2170,300156,神雾环保,101002,72180,24.160,3.660,556708,5192877,,5.170,4.020,4.27,6.22,65743.0,300579.0,11.94
2171,300157,恒泰艾普,71211,61352,10.670,3.950,415463,2804908,,5.270,4.410,4.62,4.29,38928.0,186157.0,
2172,300158,振东制药,103305,85063,15.860,3.500,131443,1227983,,4.250,3.800,4.02,5.24,12210.0,49492.0,13.85
2173,300159,新研股份,149036,96833,10.660,5.250,264460,2114524,,6.550,5.390,5.55,-1.07,29354.0,176045.0,20.4
2174,300160,秀强股份,59295,57472,8.410,3.190,104167,557998,,4.230,3.530,3.68,1.1,11326.0,43896.0,19.84
2175,300161,华中数控,17277,16793,20.420,8.770,84803,1260524,,11.720,9.980,10.6,8.27,8557.0,92094.0,55.73
2176,300162,雷曼股份,34951,21907,11.990,4.150,210490,1580888,,5.900,4.910,5.29,6.44,21691.0,115051.0,91.05
2177,300163,先锋新材,47400,32957,6.250,2.370,192537,778498,,3.930,2.970,3.78,22.73,36162.0,125218.0,
2178,300164,通源石油,45126,31725,9.860,5.640,306829,2419306,,8.570,6.500,6.92,-12.96,31665.0,243586.0,70.47
2179,300165,天瑞仪器,46176,31615,7.090,3.530,122528,678654,,4.590,3.960,4.26,4.93,13419.0,57488.0,18.97
2180,300166,东方国信,105668,81067,18.980,9.520,444801,6511146,,13.000,11.240,12.35,11.56,24505.0,297159.0,30.1
2181,300167,迪威迅,30024,30024,9.890,4.080,224491,1328070,,6.150,4.630,5.33,15.12,40891.0,221547.0,
2182,300168,万达信息,109945,109176,27.160,9.690,579716,9702885,,14.050,10.570,12.37,18.15,83957.0,1043338.0,39.06
2183,300169,天晟新材,32598,25753,6.450,3.660,66080,323289,,5.200,3.740,4.94,20.49,14303.0,66582.0,
2184,300170,汉得信息,87299,67228,18.330,9.110,599158,8231536,,12.290,9.720,10.24,-12.25,45725.0,519418.0,27.61
2185,300171,东富龙,62834,33363,10.450,5.160,109944,890256,,9.890,5.660,7.49,32.57,50273.0,414601.0,38.23
2186,300172,中电环保,52220,34609,8.530,4.930,67109,445136,,6.150,5.360,5.48,-3.01,5405.0,31279.0,23.51
2187,300173,智慧松德,58618,38737,7.900,3.620,225584,1220578,,6.750,4.730,5.14,11.74,79338.0,433434.0,44.85
2188,300174,元力股份,24480,22628,33.700,11.900,16198,351568,,15.750,12.840,13.78,7.66,2647.0,37218.0,69.32
2189,300175,朗源股份,47080,46161,7.650,3.130,133475,734838,,4.410,3.510,3.84,7.56,12885.0,51410.0,45.66
2190,300176,鸿特科技,38728,37243,149.970,30.800,38059,3124052,,37.110,32.320,36.35,8.57,3702.0,126947.0,28.66
2191,300177,中海达,44690,32638,16.000,8.940,304005,3975691,,12.220,10.150,10.51,2.14,20235.0,220965.0,70.11
2192,300178,腾邦国际,61651,58489,18.220,9.350,97977,1385238,,9.700,9.700,9.7,0.0,0.0,0.0,21.08
2193,300179,四方达,50001,32643,6.430,3.510,64372,323884,,4.720,3.930,4.28,8.35,7451.0,31774.0,34.52
2194,300180,华峰超纤,113584,68400,25.880,9.450,50374,771045,,10.850,9.770,10.5,3.14,7775.0,79896.0,47.84
2195,300181,佐力药业,60862,46381,8.160,3.330,254682,1632918,,6.520,3.800,5.67,48.82,58699.0,332364.0,76.42
2196,300182,捷成股份,257496,173806,11.720,4.410,545014,4485529,,5.620,4.610,4.82,0.0,60803.0,312928.0,11.55
2197,300183,东软载波,46977,26351,20.340,9.890,118198,1864101,,13.870,10.900,12.63,18.15,19164.0,239907.0,24.95
2198,300184,力源信息,65925,30977,13.230,7.100,146837,1577048,,9.500,7.700,8.37,6.08,21320.0,183771.0,17.01
2199,300185,通裕重工,326774,274143,2.430,1.470,384105,768426,,1.870,1.600,1.65,1.85,58520.0,99750.0,25.27
2200,300187,永清环保,64822,63493,11.400,4.650,45372,319667,,7.320,5.110,6.25,20.89,22048.0,137095.0,28.24
2201,300188,美亚柏科,79489,49110,33.000,12.420,296568,6012122,,15.350,13.100,13.58,0.3,18616.0,269621.0,39.74
2202,300189,神农基因,102400,91198,4.790,2.170,220037,803213,,2.980,2.550,2.72,1.87,13853.0,38320.0,
2203,300190,维尔利,81411,74462,12.290,4.500,78740,636131,,5.360,4.790,4.89,1.03,7947.0,40538.0,28.7
2204,300191,潜能恒信,32000,20702,25.880,14.970,80045,1628359,,17.350,15.400,15.83,-2.34,5191.0,86195.0,
2205,300192,科斯伍德,24255,16668,13.550,6.860,97760,947181,,10.390,8.870,9.16,2.35,6804.0,65205.0,384.87
2206,300193,佳士科技,50690,45746,8.080,5.380,87543,596694,,7.480,6.810,7.13,2.0,7511.0,53860.0,25.16
2207,300194,福安药业,118971,59804,6.260,3.050,107827,536167,,3.910,3.320,3.39,0.3,14844.0,53165.0,14.16
2208,300195,长荣股份,43348,30274,14.870,7.300,43724,482467,,9.630,7.880,8.15,3.56,8577.0,72466.0,23.82
2209,300196,长海股份,42450,26132,14.550,7.000,50550,527273,,9.650,7.770,8.92,14.8,6362.0,55519.0,18.75
2210,300197,铁汉生态,227949,146907,12.530,5.370,138545,1441469,,5.370,5.370,5.37,0.0,0.0,0.0,16.17
2211,300198,纳川股份,103155,80878,6.780,2.630,382406,1372037,,3.470,2.830,2.93,3.9,85465.0,265763.0,42.46
2212,300199,翰宇药业,92842,55764,19.630,8.960,173654,2526803,,11.050,9.830,10.47,5.44,14352.0,149487.0,29.68
2213,300200,高盟新材,26065,20320,10.800,6.010,43132,385763,,7.950,6.980,7.62,8.7,3072.0,23012.0,45.85
2214,300201,海伦哲,104092,88640,7.240,3.530,118137,619979,,5.190,4.000,4.59,14.46,20482.0,94231.0,29.79
2215,300202,聚龙股份,54950,41143,23.680,5.930,135167,1619774,,8.040,6.690,7.08,2.02,26931.0,197515.0,66.11
2216,300203,聚光科技,45252,45166,38.070,18.800,119941,3211792,,25.800,22.960,24.41,5.85,9029.0,222407.0,24.61
2217,300204,舒泰神,47671,46619,14.200,9.280,34608,423413,,11.780,10.380,11.31,6.2,2140.0,23760.0,20.54
2218,300205,天喻信息,43006,42599,11.280,6.780,150493,1343312,,8.630,7.580,8.33,9.61,14515.0,118730.0,158.67
